Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
chemspider	4.807330632136234	1355	c h e m s p i d e r	t͡ʃ e m s p i d e		
ميسل	1.7278007511810671	487	m iː s l	m iː s l		
كاناكس	1.0856407184012455	306	k aː n aː k s	k ɒː n ɒː k s		
كابيتالز	1.1459540916457591	323	k aː b iː t aː l z	k ɒː b iː t ɒː l z		
بلاكهوكس	1.7029658327862673	480	b l aː k h uː k s	b e l ɒː k h uː k s		
كانيديينز	1.7278007511810671	487	k aː n iː d iː iː n z	k ɒː n iː d iː n z		
'ngc	15.049960547248638	4242	' n g c	ŋ a k		
إيتوانو	1.4794515672330697	417	a ٕ iː t uː aː n uː	ʔ iː t w ɒː n uː		
'التبديلات	1.752635669575867	494	' aː l t b d iː l aː t	e l t e b d iː l ɒː t		
رمكو	1.19917177392033	338	r m k uː	ɾ æ m k uː		
'غواصة	4.477381002033895	1262	' ɣ uː aː sˤ ة	ɢ æ v ɒː s æ		
powiat	1.1317627097058736	319	p o w i a t	p o w j a t		
ميلاووكي	2.011628389978778	567	m iː l aː uː uː k iː	m iː l aː w uː k iː		
بريورز	2.0293676174036355	572	b r iː uː r z	b æ ɾ j uː ɾ z		
الدرجى	1.0785450274313026	304	a l d r d͡ʒ ى	e l d æ ɾ d͡ʒ ɪ		
إيسبورت	1.0075881177318748	284	a ٕ iː s b uː r t	ʔ iː s b uː ɾ t		
القيرغيزستانية	1.0111359632168462	285	a l q iː r ɣ iː z s t aː n iː ة	e l ɢ iː ɾ ɢ iː z e s t ɒː n iː j æ		
ستودر	3.125651872259795	881	s t uː d r	s e t uː d æ ɾ		
العامقميص	1.3943032755937563	393	a l ʕ aː m q m iː sˤ	e l ʔ aː m e q m iː sˤ		
soudal	1.7703748970007238	499	s o u d a l	s u d a l		
brachycerus	2.14289867292272	604	b r a c h y c e r u s	b ʁ a k i s e ʁ y s		
بلايزرس	1.2062674648902727	340	b l aː iː z r s	b e l ɒː j z æ ɾ s		
فالتيري	1.1743368555255302	331	f aː l t iː r iː	f ɒː l t iː ɾ iː		
ستنهاوسموير	1.564599858872383	441	s t n h aː uː s m uː iː r	s e t æ n h ɒː v æ s m æ v iː ɾ		
نزالاته	1.263032992649815	356	n z aː l aː t h	n æ z ɒː l ɒː t e		
إندينز	2.199664200682262	620	a ٕ n d iː n z	iː n d iː n z		
متزحلقون	5.2720983906674865	1486	m t z ħ l q uː n	m o t æ z æ h æ l ɢ uː n		
'الحصيلة	1.3517291297740996	381	' aː l ħ sˤ iː l ة	e l h æ s iː l a		
'الكويكب	11.665315954585932	3288	' aː l k uː iː k b	e l k uː e k b		
أثلتكس	2.0400111538585493	575	a ٔ θ l t k s	ʔ e s e l t e k s		
الخصمالنتيجة	1.8342361157302087	517	a l x sˤ m aː l n t iː d͡ʒ ة	e l x æ s m ɒː l e n t iː d͡ʒ æ		
للسوبرسبورت	1.2559373016798723	354	l l s uː b r s b uː r t	l e l s uː b ɾ e s b uː ɾ t		
'راسيل	1.1317627097058736	319	' r aː s iː l	ɾ ɒː s iː l		
ناشونالز	1.0430665725815889	294	n aː ʃ uː n aː l z	n ɒː ʃ uː n ɒː l z		
تكسانز	1.6710352234215249	471	t k s aː n z	t æ k s ɒː n z		
أرغونتس	1.827140424760266	515	a ٔ r ɣ uː n t s	ʔ æ ɾ ɢ uː n t æ s		
اسكيموس	1.6674873779365535	470	a s k iː m uː s	e s k iː m uː s		
اربوراث	1.5291214040226693	431	a r b uː r aː θ	æ ɾ b uː ɾ ɒː s		
جامايكيات	1.3197985204093572	372	d͡ʒ aː m aː iː k iː aː t	d͡ʒ ɒː m ɒː j k iː ɒː t		
silla	10.686110600733828	3012	s i l l a	s i l a		
ليبونتيني	1.216911001345187	343	l iː b uː n t iː n iː	l iː b uː n t iː n iː		
خلفيون	6.166155452880276	1738	x l f iː uː n	x æ l f iː uː n		
permit	1.0217794996717604	288	p e r m i t	p e r m i t		
المُؤمَّن	1.2949636020145574	365	a l m ُ uː ٔ m َ ّ n	e l m o d o ʔ m e		
دلفان	2.7708673237626558	781	d l f aː n	d æ l f ɒː n		
شيلت	5.931997650872165	1672	ʃ iː l t	ʃ iː l æ t		
باللُّغَة	1.5397649404775835	434	b aː l l ُ ّ ɣ َ ة	b ɒː l l æ d e ɢ e n e		
آراغاتسوتن	1.2381980742550152	349	a ٓ r aː ɣ aː t s uː t n	ɒː ɾ ɒː ɢ ɒː t͡s uː t æ n		
bowell	2.0009848535238643	564	b o w e l l	b oː w ɛ l		
'سفارة	6.751549957900556	1903	' s f aː r ة	s æ f ɒː ɾ æ		
الأَلمانِيَّة	1.5149300220827837	427	a l aː َ ٔ l m aː n ِ iː َ ّ ة	e l ʔ e l m ɒː n e j e v æ		
بومرز	1.3588248207440425	383	b uː m r z	b uː m æ ɾ z		
gipfel	3.072434189985224	866	g i p f e l	ʒ i p f ɛ l		
besteigung	3.072434189985224	866	b e s t e i g u n g	b e s t e j ɡ u n ɡ		
ostalpen	3.072434189985224	866	o s t a l p e n	o s t a l p e n		
أسفيل	1.099832100341131	310	a ٔ s f iː l	ʔ e s f iː l		
'الوصيفة	3.838768814739044	1082	' aː l uː sˤ iː f ة	e l uː s iː f e		
كرلنغ	1.1743368555255302	331	k r l n ɣ	k æ ɾ l æ n ɢ		
متزحلقة	1.163693319070616	328	m t z ħ l q ة	m o t e z e h l æ ɢ æ		
وديبورتيس	1.3339899023492428	376	uː d iː b uː r t iː s	v o d iː b uː ɾ t iː s		
إيقلز	3.4981756481817907	986	a ٕ iː q l z	ʔ iː q l z		
زالغيريس	1.2381980742550152	349	z aː l ɣ iː r iː s	z ɒː l ɢ iː ɾ iː s		
أَلمانِيَّة	3.9522998702581287	1114	a َ ٔ l m aː n ِ iː َ ّ ة	ʔ e l m ɒː n e j e v æ		
التَّابِعة	4.484476693003837	1264	a l t َ ّ aː b ِ ʕ ة	e l t e e l ɒː b e ʔ æ		
سكاب	3.970039097682986	1119	s k aː b	s æ k ɒː b		
المركب	23.444162964690946	6608	a l m r k b	e l m o ɾ k æ b		
الكيميائي	26.796876947988913	7553	a l k iː m iː aː iː ٔ iː	e l k iː m iː ɒː ʔ i j j		
الأكثر	180.06734974423796	50754	a l ʔ a k θ r	e l ʔ e k θ æ ɾ		
في	43796.32182370157	12344484	f iː	f iː		f iː
الأرض	413.565252492145	116568	a l ʔ a r dˤ	e l ʔ æ ɾ d͡z		a l ʔ a r dˤ
ملف	578.2420485225771	162984	m l f	m æ l æ f		m i l a f f
الثلاث	42.4357798457428	11961	a l θ l aː θ	e l s e l ɒː s		
عديمة	7.095690969942781	2000	ʕ d iː m ة	ʔ æ d iː m æ		
وهو	1074.9475121095418	302986	uː h uː	v æ h w		
الأساسي	68.54792261513224	19321	a l ʔ a s aː s iː	e l ʔ e s ɒː s iː		
والبحيرات	2.80634577861237	791	uː aː l b ħ iː r aː t	v ɒː l b e h iː ɾ ɒː t		
والبحار	1.3410855933191856	378	uː aː l b ħ aː r	v ɒː l b æ h ɒː ɾ		
والمحيطات	1.5433127859625548	435	uː aː l m ħ iː tˤ aː t	v ɒː l m e h iː t ɒː t		
وكذلك	207.59508286213097	58513	uː k ð l k	v æ k æ z æ l k		
للسوائل	1.117571327765988	315	l l s uː aː iː ٔ l	l e l s ɒː ʔ i l		
جميع	662.6311012281066	186770	d͡ʒ m iː ʕ	d͡ʒ æ m iː ʕ		d͡ʒ a m iː ʕ
الكائنات	42.978600204943426	12114	a l k aː iː ٔ n aː t	e l k ɒː ʔ e n ɒː t		
أكثر	1004.5405184602845	283141	a ٔ k θ r	ʔ æ k θ æ ɾ		
المركّبات	1.3410855933191856	378	a l m r k ّ b aː t	e l m æ ɾ k e b ɒː t		
انتشاراً	3.6010631672459614	1015	a n t ʃ aː r aː ً	e n t e ʃ ɒː ɾ ɒː		
سطح	185.46362272687944	52275	s tˤ ħ	s æ t t e		s a tˤ ħ
جزيء	8.31969766225791	2345	d͡ʒ z iː ء	d͡ʒ o z iː ʔ		d͡ʒ u z a j ʔ
الماء	135.36094878811346	38153	a l m aː ء	e l m ɒː ʔ		
أكسجين	3.217895854869051	907	a ٔ k s d͡ʒ iː n	ʔ æ k s e d͡ʒ iː n		ʔ u k s i d͡ʒ iː n
مركزية	18.580066804795173	5237	m r k z iː ة	m æ ɾ k æ z iː j æ		
ترتبط	84.35357425067978	23776	t r t b tˤ	t æ ɾ t æ b t		
هيدروجين	4.41351978330441	1244	h iː d r uː d͡ʒ iː n	h iː d ɾ uː d͡ʒ iː n		h i d r o ʒ eː n
برابطة	1.7419921331209527	491	b r aː b tˤ ة	b æ ɾ ɒː b t æ		
بحيث	97.47350685410397	27474	b ħ iː θ	b æ h iː θ		
صيغته	3.6400894675806463	1026	sˤ iː ɣ t h	s e j ɢ æ t e		
الكيميائية	62.115678750879106	17508	a l k iː m iː aː iː ٔ iː ة	e l k iː m iː j ɒː ʔ iː j æ		
عند	571.4550201098268	161071	ʕ n d	ʔ æ n d		ʕ i n d a
الظروف	44.88379323037306	12651	a l ðˤ r uː f	e l æ z ɾ uː f		
القياسية	22.844577077730783	6439	a l q iː aː s iː ة	e l ɢ iː j ɒː s iː j æ		
الضغط	74.79567851416685	21082	a l dˤ ɣ tˤ	e l dˤ e ɢ t		
ودرجة	13.187341667638657	3717	uː d r d͡ʒ ة	v æ d ɾ d͡ʒ æ		
الحرارة	95.17450297984252	26826	a l ħ r aː r ة	e l h æ ɾ ɒː ɾ æ		
أمّا	12.002361275658213	3383	a ٔ m ّ aː	ʔ æ m æ n		
نقطة	124.91609168035768	35209	n q tˤ ة	n æ ɢ t æ		n u q tˤ a
وتدعى	2.763771632792713	779	uː t d ʕ ى	v æ t d æ ʔ aː		
إنّ	11.793038392044902	3324	a ٕ n ّ	ɒː n e		
أساس	88.16041245605408	24849	a ٔ s aː s	ʔ e s ɒː s		ʔ a s aː s
وجود	529.395311885491	149216	uː d͡ʒ uː d	v æ d͡ʒ uː d		w u d͡ʒ uː d
مياه	61.78218127529179	17414	m iː aː h	m iː j ɒː h		
البحار	21.340290592102914	6015	a l b ħ aː r	e l b æ h ɒː ɾ		
نسبة	1221.8992720970566	344406	n s b ة	n æ s b æ		n i s b a t a n
للماء	8.894448630823275	2507	l l m aː ء	l e l m ɒː ʔ		
تبلغ	164.90031029598526	46479	t b l ɣ	t æ b l æ ɢ		
حوالي	389.3973290485199	109756	ħ uː aː l iː	h æ v ɒː l iː		ħ a w aː l a j
النسب	13.42149946964677	3783	a l n s b	e l n e s b		
الباقية	10.022663495044178	2825	a l b aː q iː ة	e l b ɒː ɢ iː j æ		
المياه	165.22316423511765	46570	a l m iː aː h	e l m iː j ɒː h		
وبين	79.79104495700658	22490	uː b iː n	v æ b iː n		
المناطق	209.81603413572304	59139	a l m n aː tˤ q	e l m e n ɒː t e ɢ		
مع	3608.1127362245993	1016987	m ʕ	m æ ʔ		m a ʕ a
صغيرة	226.67894372579207	63892	sˤ ɣ iː r ة	s æ ɢ iː ɾ æ		sˤ a ɣ iː r a
شكل	206.52718137115457	58212	ʃ k l	ʃ æ k l		
ماء	36.61021755941978	10319	m aː ء	m ɒː ʔ		m aː ʔ a
الهواء	83.70077068144504	23592	a l h uː aː ء	e l h æ v ɒː ʔ		
هيئة	250.08053254466336	70488	h iː iː ٔ ة	h iː ʔ e		h a j ʔ a
غيوم	2.625405658878829	740	ɣ iː uː m	ɢ uː m		
وأحياناً	5.4991605017056555	1550	uː ʔ a ħ iː aː n aː ً	v æ ʔ͡h j ɒː n ɒː		
أخرى	570.8270514589868	160894	a ٔ x r ى	ʔ o x r aː		ʔ u x r aː
بالإضافة	339.0995236080805	95579	b aː l ʔ i dˤ aː f ة	b ɒː l ʔ i dˤ aː f a		
إلى	7411.105077093192	2088903	a ٕ l ى	ʔ iː l aː		ʔ i l aː
العذب	1.8626188796099798	525	a l ʕ ð b	e l ʔ æ z b		
فقط	362.224380479124	102097	f q tˤ	f æ ɢ æ t		
الموجود	34.73695514335488	9791	a l m uː d͡ʒ uː d	e l m uː d͡ʒ uː d		
وأغلب	3.7997425144043593	1071	uː ʔ a ɣ l b	v æ ʔ ɢ æ l æ b		
هذه	1907.0591921547316	537526	h ð h	h æ z æ h		h aː ð i h iː
موجودة	58.28400562711	16428	m uː d͡ʒ uː d ة	m uː d͡ʒ uː d æ		
الكتل	8.922831394703048	2515	a l k t l	e l k e t l		
حين	386.02332799231215	108805	ħ iː n	h e j n		ħ iː n a
تتواجد	17.363155803449985	4894	t t uː aː d͡ʒ d	t æ t v ɒː d͡ʒ e d		
الأنهار	18.409770221516546	5189	a l ʔ a n h aː r	e l ʔ æ n h ɒː ɾ		
وفي	1084.1293362246477	305574	uː f iː	v æ f iː		w a f i j j
الغلاف	36.43992097614115	10271	a l ɣ l aː f	e l ɢ æ l ɒː f		
حالة	293.1442810412461	82626	ħ aː l ة	h ɒː l æ		ħ aː l a t a
الحالات	101.4258067243621	28588	a l ħ aː l aː t	e l h ɒː l ɒː t		
للمادة	9.827531993370751	2770	l l m aː d ة	l e l m ɒː d æ		
باستمرار	23.47609357405569	6617	b aː s t m r aː r	b ɒː s t e m ɾ ɒː ɾ		
باسم	518.5140697830838	146149	b aː s m	b ɒː s æ m		
والتي	653.5344254046399	184206	uː aː l t iː	v ɒː l t iː		
تتضمّن	1.781018433455638	502	t t dˤ m ّ n	t æ t æ z m o n		
حدوث	78.42867229077756	22106	ħ d uː θ	h æ d uː s		
ثم	864.7979804982314	243753	θ m	s æ m		θ u m m a
تكثيف	3.1114604903199092	877	t k θ iː f	t æ k θ iː f		
لتصل	8.717056356574707	2457	l t sˤ l	l æ t͡s æ l		
شكّل	4.871191850865719	1373	ʃ k ّ l	ʃ æ k o l		
الحصول	116.54672418131017	32850	a l ħ sˤ uː l	e l h æ s uː l		
نقي	3.2959484555384218	929	n q iː	n æ ɢ iː		
الشرب	11.243122341874336	3169	a l ʃ r b	e l ʃ o ɾ b		
أمراً	5.513351883645541	1554	a ٔ m r aː ً	ʔ æ m ɾ ɒː		
الحضارات	11.61209827231136	3273	a l ħ dˤ aː r aː t	e l h æ z ɒː ɾ ɒː t		
عبر	380.6057679367608	107278	ʕ b r	ʔ æ b ɾ		
التاريخ	186.52797637237086	52575	a l t aː r iː x	e l t ɒː ɾ iː x		
العقود	21.269333682403484	5995	a l ʕ q uː d	e l ʔ u q uː d		
سجلت	152.86247056547734	43086	s d͡ʒ l t	s e d͡ʒ e l t		
العذبة	11.647576727161075	3283	a l ʕ ð b ة	e l ʔ æ z b æ		
مناطق	197.34535725604863	55624	m n aː tˤ q	m æ n ɒː t e ɢ		
عديدة	70.70146482450987	19928	ʕ d iː d ة	ʔ æ d iː d æ		
ولقد	40.488012674493504	11412	uː l q d	v æ l ɢ æ d		
إحصاءات	27.12682657809125	7646	a ٕ ħ sˤ aː ء aː t	e h s ɒː ʔ ɒː t		
الأمم	256.5518027092512	72312	a l ʔ a m m	e l ʔ æ m m		
المتّحدة	2.6786233411533997	755	a l m t ّ ħ d ة	e l m o t o h æ d æ		
أنّ	52.859349880588745	14899	a ٔ n ّ	ʔ æ n æ		
مليار	233.86333083285913	65917	m l iː aː r	m æ l j ɒː ɾ		m i l j aː r
شخص	308.2332678888294	86879	ʃ x sˤ	ʃ æ x s		ʃ a x x a sˤ a
يزالون	4.789591404711377	1350	iː z aː l uː n	j æ z ɒː l uː n		
يفتقرون	2.1570900548626053	608	iː f t q r uː n	j æ f t æ ɢ ɾ uː n		
الوسائل	16.497481505116966	4650	a l uː s aː iː ٔ l	e l uː s ɒː ʔ i l		
المتاحة	22.574940820872957	6363	a l m t aː ħ ة	e l m e t ɒː h æ		
للوصول	23.994079014861512	6763	l l uː sˤ uː l	l o l uː s uː l		
آمن	12.190397086361697	3436	a ٓ m n	ɒː m æ n		ʔ aː m u n u
لمياه	3.008572971255739	848	l m iː aː h	l æ m j ɒː h		
وأنّ	2.0861331451631777	588	uː ʔ a n ّ	v æ ʔ n o		
وسيلة	28.581443226929522	8056	uː s iː l ة	v æ s iː l a		
ملائمة	7.40080568165032	2086	m l aː iː ٔ m ة	m e l ɒː ʔ m æ		
أجل	286.74041994087275	80821	a ٔ d͡ʒ l	ʔ æ d͡ʒ l		ʔ a d͡ʒ l
تطهير	8.128114006069456	2291	t tˤ h iː r	t æ t t e h iː ɾ		t a tˤ h iː r
يمكن	829.7949369435036	233887	iː m k n	j æ m k æ n		
إيراد	1.0749971819463313	303	a ٕ iː r aː d	ʔ iː ɾ ɒː d		
الخواص	6.446435246193016	1817	a l x uː aː sˤ	e l x ɒː s		
الأساسيّة	1.1672411645555874	329	a l ʔ a s aː s iː ّ ة	e l ʔ e s ɒː s iː j e		
النقاط	53.427005158184166	15059	a l n q aː tˤ	e l n e ɢ ɒː t		
التالية	117.77782656459524	33197	a l t aː l iː ة	e l t ɒː l iː j æ		
ظروف	39.452041792881865	11120	ðˤ r uː f	z æ ɾ uː f		
والحرارة	2.777963014732599	783	uː aː l ħ r aː r ة	v ɒː l h æ ɾ ɒː ɾ æ		
المحيطة	52.54359163242629	14810	a l m ħ iː tˤ ة	e l m æ h iː t æ		
وذلك	336.82890249769883	94939	uː ð l k	v æ z l æ k		
وضغط	3.6329937766107037	1024	uː dˤ ɣ tˤ	v æ z ɢ æ t		
عديم	8.539664082326137	2407	ʕ d iː m	ʔ æ d iː m		ʕ a d iː m
كما	1208.1158923879427	340521	k m aː	k æ m ɒː		
أنّه	14.191381939885561	4000	a ٔ n ّ h	ʔ æ n æ h		
عندما	604.3293563735717	170337	ʕ n d m aː	ʔ æ n d æ m ɒː		ʕ i n d a m aː
بكميات	9.781410002066123	2757	b k m iː aː t	b e k m iː j ɒː t		
إلّا	9.114415050891502	2569	a ٕ l ّ aː	ʔ ɒː l l ɒː		
يأخذ	23.45125865566089	6610	iː ʔ a x ð	j æ ʔ x æ z		
ازدياد	9.77431431109618	2755	a z d iː aː d	e z d iː j ɒː d		
وتلك	9.909132439525093	2793	uː t l k	v æ t l æ k		
أصل	758.5329125323682	213801	a ٔ sˤ l	ʔ æ s æ l		ʔ a sˤ u l a
ويعود	20.474616293769895	5771	uː iː ʕ uː d	v iː ʕ uː d		
سببها	4.150979217416527	1170	s b b h aː	s æ b b æ h ɒː		
امتصاص	16.089479274345255	4535	a m t sˤ aː sˤ	e m t e s ɒː s		
انتقائي	3.7394291411598455	1054	a n t q aː iː ٔ iː	e n t e ɢ ɒː ʔ iː		i n t i q aː ʔ i j j
المجال	116.65315954585931	32880	a l m d͡ʒ aː l	e l m e d͡ʒ ɒː l		
الطيف	10.02975918601412	2827	a l tˤ iː f	e l t e j f		
المرئي	10.012019958589264	2822	a l m r iː ٔ iː	e l m e ɾ æ ʔ iː		
للضوء	9.394694844204242	2648	l l dˤ uː ء	l e l z uː ʔ		
فهو	92.7832551229718	26152	f h uː	f æ h w		
أساساً	6.311617117764103	1779	a ٔ s aː s aː ً	ʔ e s ɒː s ɒː		
تتكون	74.58990347603851	21024	t t k uː n	t æ t k uː n		
بنية	43.46465503638451	12251	b n iː ة	b æ n iː j æ		
تقع	544.2572366220361	153405	t q ʕ	t æ ɢ ʔ		
الأكسجين	34.30766583967335	9670	a l ʔ a k s d͡ʒ iː n	e l ʔ e k s e d͡ʒ iː n		
السطوح	5.960380414751936	1680	a l s tˤ uː ħ	e l e s t uː ħ		
فيها	592.14605497818	166903	f iː h aː	f iː h ɒː		
الهيدروجين	28.939775620911632	8157	a l h iː d r uː d͡ʒ iː n	e l h iː d ɾ uː d͡ʒ iː n		
الزوجين	7.798164375967116	2198	a l z uː d͡ʒ iː n	e l z uː d͡ʒ iː n		
الموجودين	5.644622166589482	1591	a l m uː d͡ʒ uː d iː n	e l m uː d͡ʒ uː d iː n		
زوايا	7.595937183323747	2141	z uː aː iː aː	z æ v ɒː j ɒː		
الشكل	93.3296233276574	26306	a l ʃ k l	e l ʃ o k l		
رباعي	15.48634554190012	4365	r b aː ʕ iː	ɾ æ b ɒː ʔ iː		
ولكنّ	1.298511447499529	366	uː l k n ّ	v æ l k æ n		
الشائع	19.197391919180195	5411	a l ʃ aː iː ٔ ʕ	e l ʃ ɒː ʔ i ʕ		
البنية	44.255824579533126	12474	a l b n iː ة	e l b æ n iː j æ		
منحنية	2.089680990648149	589	m n ħ n iː ة	m æ n h æ n iː j æ		
وغير	77.61266782923414	21876	uː ɣ iː r	v æ ɢ j e ɾ		
إذ	226.24965442211052	63771	a ٕ ð	ʔ iː z		ʔ i ð
مقدار	17.874045553285864	5038	m q d aː r	m æ ɢ d ɒː ɾ		m i ɡ d aː r
أصغر	53.554727595643136	15095	a ٔ sˤ ɣ r	ʔ æ s ɢ æ ɾ		
ذلك	1441.9331012294974	406425	ð l k	z æ l l k i		ð aː l i k a
تدافع	4.782495713741434	1348	t d aː f ʕ	t æ d ɒː f i ʔ		
أبعد	14.326200068314474	4038	a ٔ b ʕ d	ʔ æ b ʔ æ d		
مسافة	41.811359040387835	11785	m s aː f ة	m o s ɒː f æ		m a s aː f a
ممكنة	9.873653984675379	2783	m m k n ة	m æ m k æ n æ		
عن	3615.116183211933	1018961	ʕ n	ʔ æ n		ʕ a n
بعضهما	14.705819535206412	4145	b ʕ dˤ h m aː	b æ ʔ z æ h m ɒː		
حسب	712.0064668424534	200687	ħ s b	h æ s b		
نظرية	115.54268390906327	32567	n ðˤ r iː ة	n æ z æ ɾ j æ		n a ðˤ a r i j j a
يبلغ	392.38461494686584	110598	iː b l ɣ	j æ b l æ ɢ		
طول	131.16029973390732	36969	tˤ uː l	t uː l		tˤ uː l
السطحي	7.173743570612151	2022	a l s tˤ ħ iː	e l e s t e ħ iː		
مقياس	29.617414108541166	8348	m q iː aː s	m o ɢ j ɒː s		m i q j aː s
أعلى	175.12165313818784	49360	a ٔ ʕ l ى	ʔ æ ʔ l ɪ		ʔ u ʕ l aː
