Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
wólbnym	52.40331166390657	93			w ʊ l b n ɨ m	
kole	11.269529390087435	20			k o l e	
jenož	921.2840276396478	1635			j e n o ʒ	
hodźin	11.269529390087435	20			h o dʒ i n	
trajacej	2.2539058780174868	4			t ʀ a j a ts e j	
za	4838.57244363404	8587			z a	
naslědnika	20.28515290215738	36			n a s l ɪ d n i k a	
jana	225.3905878017487	400			j a n a	
pawoła	67.05369987102024	119			p a w o w a	
ii	331.32416406857055	588			i i	
swojeho	122.27439388244866	217			s w o j e h o	
bamža	45.07811756034974	80			b a m ʒ a	
dekan	9.015623512069947	16			d e k a n	
kardinalskeho	1.6904294085131153	3			k a ʀ d i n a l s k e h o	
kolegija	1.6904294085131153	3			k o l e ɡ i j a	
prefekt	2.2539058780174868	4			p ʀ e f e k t	
wučbu	20.28515290215738	36			w u tʃ b u	
wěry	15.213864676618037	27			w ɪ ʀ ɨ	
płaćeše	18.031247024139894	32			p w a tʃ e ʃ e	
jako	3511.5853579512445	6232			j a k o	
jedyn	272.7226112401159	484			j e d ɨ n	
najwuznamnišich	16.34081761562678	29			n a j w u z n a m n i ʃ i x	
wopisowaše	2.8173823475218587	5			w o p i s o w a ʃ e	
husto	142.55954678460606	253			h u s t o	
prawa	1364.7400091395884	2422			p ʀ a w a	
ruka	19.15819996314864	34			ʀ u k a	
zjawnosći	18.594723493644267	33			z j a w n o s tʃ i	
konserwatiwny	8.452147042565576	15			k o n s e ʀ w a t i w n ɨ	
swoje	222.00972898472247	394			s w o j e	
poslednje	33.808588170262304	60			p o s l e d nʲ e	
lěta	3571.877340188212	6339			l ɪ t a	
bydleše	55.22069401142843	98			b ɨ d l e ʃ e	
bliskim	14.650388207113664	26			b l i s k i m	
susodstwje	4.5078117560349735	8			s u s o d s t wʲ e	
amtěrowacym	2.2539058780174868	4			a m t ɪ ʀ o w a ts ɨ m	
bamžom	2.8173823475218587	5			b a m ʒ o m	
vatikanje	2.2539058780174868	4			v a t i k a nʲ e	
kategorija	16524.510944685204	29326			k a t e ɡ o ʀ i j a	
muž	715.6151162705521	1270			m u ʒ	m u ʃ
rodź	890.2928218169073	1580			ʀ o dʒ	
zemr	480.0819520177247	852			z e m ʀ	
němc	127.90915857749238	227			n ɪ m ts	
bautzen	139.1786879675798	247			b a u t z e n	
budyšyn	9.015623512069947	16			b u d ɨ ʃ ɨ n	
budziszyn	1.1269529390087434	2			b u d z i s z ɨ n	
je	14847.04149497069	26349			j e	j ɛ
wulke	223.1366819237312	396			w u l k e	
wokrjesne	60.85545870647215	108			w o k ʀʲ e s n e	
město	2761.0347005714216	4900			m ɪ s t o	
wuchodnej	149.88474088816287	266			w u x o d n e j	
sakskej	469.37589909714166	833			s a k s k e j	
leži	2372.7994130829093	4211			l e ʒ i	
při	3993.3577393774826	7087			p ʃ i	p ʃ i
sprjewi	69.8710822185421	124			s p ʀʲ e w i	
sydło	638.9823164179576	1134			s ɨ d w o	
wokrjesa	348.22845815370175	618			w o k ʀʲ e s a	
ze	3868.265963147512	6865			z e	
samsnym	139.1786879675798	247			s a m s n ɨ m	
budyšin	4342.149674000689	7706			b u d ɨ ʃ i n	
ma	3978.143874700864	7060			m a	
něhdźe	3862.067721982964	6854			n ɪ h dʒ e	
wobydlerjow	2644.958547853521	4694			w o b ɨ d l e ʀʲ o w	
čimž	250.74702892944543	445			tʃ i m ʒ	
zdobom	227.08101721026182	403			z d o b o m	
najwjetše	465.9950402801154	827			n a j wʲ e t ʃ e	
druhe	253.0009348074629	449			d ʀ u h e	
hornjej	579.2538106504942	1028			h o ʀ nʲ e j	
łužicy	1234.013468214574	2190			w u ʒ i ts ɨ	
dźesatym	1.6904294085131153	3			dʒ e s a t ɨ m	
městnje	123.96482329096177	220			m ɪ s t nʲ e	
něhdyša	305.4042464713695	542			n ɪ h d ɨ ʃ a	
stolica	504.3114402064127	895			s t o l i ts a	
hornjeje	167.3525114427984	297			h o ʀ nʲ e j e	
płaći	158.33688793072847	281			p w a tʃ i	
kulturelne	10.706052920583064	19			k u l t u ʀ e l n e	
srjedźišćo	112.13181743136998	199			s ʀʲ e dʒ i ʃ tʃ o	
serbow	582.071192998016	1033			s e ʀ b o w	
serbskim	495.8592931638471	880			s e ʀ b s k i m	
sydlenskim	324.5624464345181	576			s ɨ d l e n s k i m	
rumje	348.22845815370175	618			ʀ u mʲ e	
zažne	7.888670573061204	14			z a ʒ n e	
stawizny	182.00289964991208	323			s t a w i z n ɨ	
prěni	947.7674217063533	1682			p ʀ ɪ n i	
raz	688.5682457343422	1222			ʀ a z	
naspomni	293.0077641422733	520			n a s p o m n i	
lěće	3880.662445476608	6887			l ɪ tʃ e	
chronice	9.015623512069947	16			x ʀ o n i ts e	
biskopa	24.792964658192357	44			b i s k o p a	
thietmara	3.944335286530602	7			t h i e t m a ʀ a	
mjezyborja	7.888670573061204	14			mʲ e z ɨ b o ʀʲ a	
civitas	6.198241164548089	11			ts i v i t a s	
budusin	1.1269529390087434	2			b u d u s i n	
dla	389.3622404275209	691			d l a	
połoženja	41.133782273819136	73			p o w o ʒ e nʲ a	
wikowanskej	6.198241164548089	11			w i k o w a n s k e j	
dróze	122.27439388244866	217			d ʀ ʊ z e	
via	18.031247024139894	32			v i a	
regia	22.53905878017487	40			ʀ e ɡ i a	
kotraž	1018.7654568639041	1808			k o t ʀ a ʒ	
wjedźeše	54.09374107241969	96			wʲ e dʒ e ʃ e	
lipska	48.45897637737597	86			l i p s k a	
šleskeje	24.229488188687984	43			ʃ l e s k e j e	
měješe	682.3700045697942	1211			m ɪ j e ʃ e	
srjedźowěku	50.14940578588909	89			s ʀʲ e dʒ o w ɪ k u	
wulku	41.133782273819136	73			w u l k u	
wažnosć	5.634764695043717	10			w a ʒ n o s tʃ	
juha	38.87987639580165	69			j u h a	
tak	672.7909045882199	1194			t a k	
mjenowana	38.31639992629728	68			mʲ e n o w a n a	
čěska	103.6796703888044	184			tʃ ɪ s k a	
šćežka	34.37206463976668	61			ʃ tʃ e ʒ k a	
přez	1543.9255264419785	2740			p ʃ e z	p ʃ ɛ s
łužiske	30.427729353236074	54			w u ʒ i s k e	
hory	174.67770554635524	310			h o ʀ ɨ	
prahi	33.808588170262304	60			p ʀ a h i	
podpisa	10.706052920583064	19			p o d p i s a	
tu	222.57320545422684	395			t u	
budyski	255.2548406854804	453			b u d ɨ s k i	
měr	22.53905878017487	40			m ɪ ʀ	
mjez	1684.7946438180716	2990			mʲ e z	
němcami	3.3808588170262306	6			n ɪ m ts a m i	
polakami	1.1269529390087434	2			p o l a k a m i	
jewi	30.991205822740444	55			j e w i	
dokumentach	6.198241164548089	11			d o k u m e n t a x	
měšćanske	1338.2566150728828	2375			m ɪ ʃ tʃ a n s k e	
prawo	65.9267469320115	117			p ʀ a w o	
dósta	332.45111700757934	590			d ʊ s t a	
swobodneje	12.95995879860055	23			s w o b o d n e j e	
komuny	1.6904294085131153	3			k o m u n ɨ	
wutwori	67.61717634052461	120			w u t w o ʀ i	
zwjazk	262.01655831953286	465			z wʲ a z k	
šesćiměstow	7.888670573061204	14			ʃ e s tʃ i m ɪ s t o w	
ke	1907.3678492722984	3385			k e	
kotremuž	31.554682292244816	56			k o t ʀ e m u ʒ	
słušachu	72.12498809655958	128			s w u ʃ a x u	
nimo	591.6502929795903	1050			n i m o	
budyšina	256.9452700939935	456			b u d ɨ ʃ i n a	
tež	2988.6791942511877	5304			t e ʒ	
zhorjelc	210.74019959463502	374			z h o ʀʲ e l ts	
kamjenc	71.56151162705521	127			k a mʲ e n ts	
lubań	13.523435268104922	24			l u b a nʲ	
lubij	78.88670573061204	140			l u b i j	
žitawa	18.031247024139894	32			ʒ i t a w a	
dóstachu	20.848629371661755	37			d ʊ s t a x u	
budyšenjo	2.2539058780174868	4			b u d ɨ ʃ e nʲ o	
měšćansku	5.634764695043717	10			m ɪ ʃ tʃ a n s k u	
radu	9.015623512069947	16			ʀ a d u	
swobodnje	16.904294085131152	30			s w o b o d nʲ e	
wolić	2.2539058780174868	4			w o l i tʃ	
lětomaj	86.21189983416888	153			l ɪ t o m a j	
dóńdźe	47.895499907871596	85			d ʊ nʲ dʒ e	
rjemjeslnikow	4.5078117560349735	8			ʀʲ e mʲ e s l n i k o w	
wospjet	8.452147042565576	15			w o s pʲ e t	
husitow	7.325194103556832	13			h u s i t o w	
załoži	266.52437007556784	473			z a w o ʒ i	
budyšinje	423.17082859778316	751			b u d ɨ ʃ i nʲ e	
běhu	186.51071140594703	331			b ɪ h u	
reformacije	26.483394066705472	47			ʀ e f o ʀ m a ts i j e	
ewangelska	58.60155282845466	104			e w a n ɡ e l s k a	
cyrkej	428.80559329282687	761			ts ɨ ʀ k e j	
tachantska	8.452147042565576	15			t a x a n t s k a	
tutoho	99.17185863276943	176			t u t o h o	
časa	119.4570115349268	212			tʃ a s a	
simultana	1.1269529390087434	2			s i m u l t a n a	
wužiwa	220.31929957620935	391			w u ʒ i w a	
katolskich	86.21189983416888	153			k a t o l s k i x	
křesćanow	7.325194103556832	13			k ʃ e s tʃ a n o w	
runje	127.34568210798801	226			ʀ u nʲ e	
kaž	1416.5798443339904	2514			k a ʒ	
ewangelskich	71.56151162705521	127			e w a n ɡ e l s k i x	
třicećilětnej	22.53905878017487	40			t ʃ i ts e tʃ i l ɪ t n e j	
wójnje	328.5067817210487	583			w ʊ j nʲ e	
wšelakich	64.23631752349837	114			w ʃ e l a k i x	
wójskow	3.944335286530602	7			w ʊ j s k o w	
wobsadźi	10.14257645107869	18			w o b s a dʒ i	
zniči	38.31639992629728	68			z n i tʃ i	
wulkej	53.53026460291532	95			w u l k e j	
měšćanskej	36.62597051778416	65			m ɪ ʃ tʃ a n s k e j	
běštej	28.73729994472296	51			b ɪ ʃ t e j	b ɪ ʃ t ɛ j
resp	193.2724290399995	343			ʀ e s p	
słuša	884.0945806523592	1569			s w u ʃ a	
dotal	93.53709393772571	166			d o t a l	
čěskej	205.6689113690957	365			tʃ ɪ s k e j	
krónje	9.015623512069947	16			k ʀ ʊ nʲ e	
přisłušny	1.1269529390087434	2			p ʃ i s w u ʃ n ɨ	
nim	65.9267469320115	117			n i m	
cyła	44.514641090845366	79			ts ɨ w a	
hornja	117.7665821264137	209			h o ʀ nʲ a	
łužica	94.66404687673445	168			w u ʒ i ts a	
sakskeje	178.62204083288583	317			s a k s k e j e	
wokoło	536.9930754376662	953			w o k o w o	
spočatk	82.83104101714264	147			s p o tʃ a t k	
lětstotka	613.6258752902609	1089			l ɪ t s t o t k a	
wjetšim	9.015623512069947	16			wʲ e t ʃ i m	
to	597.285057674634	1060			t o	
stawiznisce	5.071288225539345	9			s t a w i z n i s ts e	
poměrnje	47.33202343836722	84			p o m ɪ ʀ nʲ e	
sławna	5.071288225539345	9			s w a w n a	
bitwa	11.833005859591806	21			b i t w a	
pola	757.87585148338	1345			p o l a	
zjednoćene	83.39451748664702	148			z j e d n o tʃ e n e	
wójska	57.47459988944592	102			w ʊ j s k a	
wojowachu	7.888670573061204	14			w o j o w a x u	
přećiwo	188.76461728396453	335			p ʃ e tʃ i w o	
wojakam	2.2539058780174868	4			w o j a k a m	
tutón	134.10739974204049	238			t u t ʊ n	
historiski	42.26073521282788	75			h i s t o ʀ i s k i	
podawk	3.944335286530602	7			p o d a w k	
rysuje	3.3808588170262306	6			ʀ ɨ s u j e	
jan	2792.025906394162	4955			j a n	
radyserb-wjela	4.5078117560349735	8			ʀ a d ɨ s e ʀ b wʲ e l a	
swojej	84.52147042565576	150			s w o j e j	
powědce	2.2539058780174868	4			p o w ɪ d ts e	
rozpušći	11.833005859591806	21			ʀ o z p u ʃ tʃ i	
wotewri	12.396482329096179	22			w o t e w ʀ i	
železniska	83.39451748664702	148			ʒ e l e z n i s k a	
čara	138.61521149807544	246			tʃ a ʀ a	
drježdźanami	6.761717634052461	12			d ʀʲ e ʒ dʒ a n a m i	
budyšinom	23.66601171918361	42			b u d ɨ ʃ i n o m	
kotruž	64.23631752349837	114			k o t ʀ u ʒ	
twarjachu	3.3808588170262306	6			t w a ʀʲ a x u	
serbja	117.20310565690932	208			s e ʀ bʲ a	
nimi	146.50388207113664	260			n i m i	
ludowy	207.92281724711316	369			l u d o w ɨ	
basnik	637.2918870094444	1131			b a s n i k	
pětr	139.7421644370842	248			p ɪ t ʀ	
młónk	12.95995879860055	23			m w ʊ n k	
sobu	94.66404687673445	168			s o b u	
hač	4825.049008365935	8563			h a tʃ	
rěkaše	28.73729994472296	51			ʀ ɪ k a ʃ e	
hamtsce	30.427729353236074	54			h a m t s ts e	
budissin	5.634764695043717	10			b u d i s s i n	
potom	296.38862295929954	526			p o t o m	
dźensniše	185.3837584669383	329			dʒ e n s n i ʃ e	
němske	1747.9040084025612	3102			n ɪ m s k e	
pomjenowanje	89.02928218169073	158			p o mʲ e n o w a nʲ e	
nasta	116.07615271790058	206			n a s t a	
prěnja	145.94040560163228	259			p ʀ ɪ nʲ a	
šulska	2.2539058780174868	4			ʃ u l s k a	
hwězdarnja	1.6904294085131153	3			h w ɪ z d a ʀ nʲ a	
němskej	364.5692757693285	647			n ɪ m s k e j	
twarješe	3.3808588170262306	6			t w a ʀʲ e ʃ e	
marje	29.8642528837317	53			m a ʀʲ e	
marty	5.634764695043717	10			m a ʀ t ɨ	
čerwjena	63.672841053994006	113			tʃ e ʀ wʲ e n a	
serbski	2323.776960236029	4124			s e ʀ b s k i	s ɛ ʀ p s k i
dom	175.2411820158596	311			d o m	
lawskich	18.594723493644267	33			l a w s k i x	
hrjebjach	38.87987639580165	69			h ʀʲ e bʲ a x	
kotryž	868.3172395062369	1541			k o t ʀ ɨ ʒ	k o t r ɨ ʃ
pak	771.3992867514849	1369			p a k	
poslednich	25.356441127696726	45			p o s l e d n i x	
wójnskich	12.95995879860055	23			w ʊ j n s k i x	
dnjow	249.62007599043667	443			d nʲ o w	
sakskeho	365.69622870833723	649			s a k s k e h o	
krala	68.74412927953335	122			k ʀ a l a	
jurja	86.21189983416888	153			j u ʀʲ a	
mjenowane	41.133782273819136	73			mʲ e n o w a n e	
rietschelowe	1.6904294085131153	3			ʀ i e t s x e l o w e	
swisle	3.944335286530602	7			s w i s l e	
kotrež	1144.9841860328834	2032			k o t ʀ e ʒ	
připrawichu	2.2539058780174868	4			p ʃ i p ʀ a w i x u	
wuchodnych	27.046870536209845	48			w u x o d n ɨ x	
swislach	1.6904294085131153	3			s w i s l a x	
měšćanskeho	117.20310565690932	208			m ɪ ʃ tʃ a n s k e h o	
dźiwadła	47.895499907871596	85			dʒ i w a d w a	
sakski	195.526334918017	347			s a k s k i	
krajny	135.23435268104922	240			k ʀ a j n ɨ	
chłostanski	1.1269529390087434	2			x w o s t a n s k i	
wustaw	12.95995879860055	23			w u s t a w	
pozdźišo	303.150340593352	538			p o z dʒ i ʃ o	
přimjeno	30.427729353236074	54			p ʃ i mʲ e n o	
žołta	48.45897637737597	86			ʒ o w t a	
běda	1.1269529390087434	2			b ɪ d a	
natwari	54.09374107241969	96			n a t w a ʀ i	
móst	85.08494689516013	151			m ʊ s t	
dźensa	391.052669836034	694			dʒ e n s a	
měra	23.66601171918361	42			m ɪ ʀ a	
zagmejnuje	2.8173823475218587	5			z a ɡ m e j n u j e	
něhdy	51.276358724897825	91			n ɪ h d ɨ	
serbska	602.3563459001734	1069			s e ʀ b s k a	
wjes	1241.9021387876353	2204			wʲ e s	
třělany	5.634764695043717	10			t ʃ ɪ l a n ɨ	
swětnych	1.6904294085131153	3			s w ɪ t n ɨ x	
zwonow	2.8173823475218587	5			z w o n o w	
industriji	2.2539058780174868	4			i n d u s t ʀ i j i	
dwě	215.81148782017436	383			d w ɪ	
sprjewina	2.2539058780174868	4			s p ʀʲ e w i n a	
kupjel	6.198241164548089	11			k u pʲ e l	
pod	969.1795275475193	1720			p o d	
benediktom	2.2539058780174868	4			b e n e d i k t o m	
biskopstwo	7.325194103556832	13			b i s k o p s t w o	
mišno	46.205070499358484	82			m i ʃ n o	
znowa	211.86715253364378	376			z n o w a	
biskopske	7.325194103556832	13			b i s k o p s k e	
sta	264.2704641975503	469			s t a	
katedralu	3.3808588170262306	6			k a t e d ʀ a l u	
židow	38.87987639580165	69			ʒ i d o w	
wobnowi	9.015623512069947	16			w o b n o w i	
křižerski	2.2539058780174868	4			k ʃ i ʒ e ʀ s k i	
procesion	6.198241164548089	11			p ʀ o ts e s i o n	
radworja	34.93554110927105	62			ʀ a d w o ʀʲ a	
kónc	86.77537630367324	154			k ʊ n ts	
wusnył	1.1269529390087434	2			w u s n ɨ w	
čas	459.79679911556735	816			tʃ a s	
nacionalsocialistow	28.73729994472296	51			n a ts i o n a l s o ts i a l i s t o w	
woswjećichu	2.8173823475218587	5			w o s wʲ e tʃ i x u	
króć	48.45897637737597	86			k ʀ ʊ tʃ	
tysaclětny	1.1269529390087434	2			t ɨ s a ts l ɪ t n ɨ	
jubilej	2.2539058780174868	4			j u b i l e j	
wuchadźišćo	19.72167643265301	35			w u x a dʒ i ʃ tʃ o	
róčnica	10.706052920583064	19			ʀ ʊ tʃ n i ts a	
rozšěrjenja	22.53905878017487	40			ʀ o z ʃ ɪ ʀʲ e nʲ a	
župy	17.467770554635525	31			ʒ u p ɨ	
teritorij	114.38572330938746	203			t e ʀ i t o ʀ i j	
milčanow	7.888670573061204	14			m i l tʃ a n o w	
židowskim	6.761717634052461	12			ʒ i d o w s k i m	
mnoho	21.412105841166127	38			m n o h o	
wobchodow	1.1269529390087434	2			w o b x o d o w	
židowska	74.37889397457707	132			ʒ i d o w s k a	
modlernja	2.2539058780174868	4			m o d l e ʀ nʲ a	
hornčerskej	1.1269529390087434	2			h o ʀ n tʃ e ʀ s k e j	
hasy	20.28515290215738	36			h a s ɨ	
nastanje	33.808588170262304	60			n a s t a nʲ e	
wotnožka	5.071288225539345	9			w o t n o ʒ k a	
koncentraciskeho	10.706052920583064	19			k o n ts e n t ʀ a ts i s k e h o	
lěhwa	16.34081761562678	29			l ɪ h w a	
wójny	269.3417524230897	478			w ʊ j n ɨ	
wutwari	4.5078117560349735	8			w u t w a ʀ i	
twjerdźizna	40.57030580431476	72			t wʲ e ʀ dʒ i z n a	
štož	145.3769291321279	258			ʃ t o ʒ	
wuskutkowa	3.3808588170262306	6			w u s k u t k o w a	
sylniše	2.8173823475218587	5			s ɨ l n i ʃ e	
boje	2.2539058780174868	4			b o j e	
wo	743.7889397457707	1320			w o	
procentow	33.808588170262304	60			p ʀ o ts e n t o w	
bydlenskich	9.015623512069947	16			b ɨ d l e n s k i x	
domow	12.396482329096179	22			d o m o w	
třećinu	5.071288225539345	9			t ʃ e tʃ i n u	
bydlenskeje	1.1269529390087434	2			b ɨ d l e n s k e j e	
płoniny	9.57909998157432	17			p w o n i n ɨ	
toho	761.2567103004062	1351			t o h o	
mostow	3.944335286530602	7			m o s t o w	
zjawnych	4.5078117560349735	8			z j a w n ɨ x	
twarjenjow	20.848629371661755	37			t w a ʀʲ e nʲ o w	
mjeńšich	14.650388207113664	26			mʲ e nʲ ʃ i x	
zawodow	5.071288225539345	9			z a w o d o w	
srěnich	1.6904294085131153	3			s ʀ ɪ n i x	
dnjach	18.594723493644267	33			d nʲ a x	
padny	6.761717634052461	12			p a d n ɨ	
woběmaj	78.88670573061204	140			w o b ɪ m a j	
stronomaj	9.57909998157432	17			s t ʀ o n o m a j	
wojakow	16.904294085131152	30			w o j a k o w	
tohorunja	54.09374107241969	96			t o h o ʀ u nʲ a	
přisadźi	1.1269529390087434	2			p ʃ i s a dʒ i	
žiwjenje	51.8398351944022	92			ʒ i wʲ e nʲ e	
statistiki	5.634764695043717	10			s t a t i s t i k i	
rozdźělne	49.585929316384714	88			ʀ o z dʒ ɪ l n e	
dataja	877.8963394878111	1558			d a t a j a	
alte	16.34081761562678	29			a l t e	
wasserkunst	1.6904294085131153	3			w a s s e ʀ k u n s t	
wodarnja	6.761717634052461	12			w o d a ʀ nʲ a	
powójnski	3.3808588170262306	6			p o w ʊ j n s k i	
doba	49.585929316384714	88			d o b a	
ndr	142.55954678460606	253			n d ʀ	
wužiwaja	103.6796703888044	184			w u ʒ i w a j a	
jastwo	3.944335286530602	7			j a s t w o	
i	795.0652984706685	1411			i	
interněrowanske	1.1269529390087434	2			i n t e ʀ n ɪ ʀ o w a n s k e	
lěhwo	13.523435268104922	24			l ɪ h w o	
dopokazane	5.071288225539345	9			d o p o k a z a n e	
zo	968.0525746085107	1718			z o	
tutym	152.70212323568475	271			t u t ɨ m	
času	136.36130562005795	242			tʃ a s u	
ludźi	197.7802407960345	351			l u dʒ i	
stasi	3.944335286530602	7			s t a s i	
jastwje	5.071288225539345	9			j a s t wʲ e	
wopomnišćo	9.57909998157432	17			w o p o m n i ʃ tʃ o	
wotewrjene	13.523435268104922	24			w o t e w ʀʲ e n e	
přewjedźe	19.72167643265301	35			p ʃ e wʲ e dʒ e	
sydom	193.2724290399995	343			s ɨ d o m	
festiwalow	1.6904294085131153	3			f e s t i w a l o w	
serbskeje	485.15324024326407	861			s e ʀ b s k e j e	
kultury	47.895499907871596	85			k u l t u ʀ ɨ	
stare	109.31443508384811	194			s t a ʀ e	
dźiwadło	71.56151162705521	127			dʒ i w a d w o	
swislemi	1.6904294085131153	3			s w i s l e m i	
wrota	34.37206463976668	61			w ʀ o t a	
bohatej	5.634764695043717	10			b o h a t e j	
wěži	9.015623512069947	16			w ɪ ʒ i	
lětach	580.3807635895029	1030			l ɪ t a x	
nastawa	16.34081761562678	29			n a s t a w a	
nowa	194.9628584485126	346			n o w a	
sydlenska	1.6904294085131153	3			s ɨ d l e n s k a	
štwórć	7.325194103556832	13			ʃ t w ʊ ʀ tʃ	
dr	25.356441127696726	45			d ʀ	
salvador	22.53905878017487	40			s a l v a d o ʀ	
allende	7.325194103556832	13			a l l e n d e	
bydlenjemi	2.8173823475218587	5			b ɨ d l e nʲ e m i	
spjaty	19.15819996314864	34			s pʲ a t ɨ	
jězor	288.4999523862383	512			j ɪ z o ʀ	j ɛ z ɔ r
kotrehož	85.64842336466451	152			k o t ʀ e h o ʒ	
woda	131.853493864023	234			w o d a	v ɔ d a
tři	313.8563935139351	557			t ʃ i	
něhdyše	28.173823475218587	50			n ɪ h d ɨ ʃ e	
wsy	574.7459988944591	1020			w s ɨ	
pokryje	1.6904294085131153	3			p o k ʀ ɨ j e	
nowe	177.4950878938771	315			n o w e	
němsko-serbske	9.57909998157432	17			n ɪ m s k o s e ʀ b s k e	
ludowe	212.9941054726525	378			l u d o w e	
strowotna	6.761717634052461	12			s t ʀ o w o t n a	
studnja	12.95995879860055	23			s t u d nʲ a	
samsne	15.777341146122408	28			s a m s n e	
lěto	455.8524638290367	809			l ɪ t o	
załožba	19.72167643265301	35			z a w o ʒ b a	
lud	65.9267469320115	117			l u d	
sydłom	32.68163523125356	58			s ɨ d w o m	
přewróće	37.75292345679291	67			p ʃ e w ʀ ʊ tʃ e	
wulki	262.5800347890372	466			w u l k i	w u l k i
dźěl	802.9539690437297	1425			dʒ ɪ l	
twarskeje	2.8173823475218587	5			t w a ʀ s k e j e	
substancy	5.071288225539345	9			s u b s t a n ts ɨ	
stareho	117.20310565690932	208			s t a ʀ e h o	
města	891.4197747559161	1582			m ɪ s t a	
bazuje	18.594723493644267	33			b a z u j e	
dalokeje	12.95995879860055	23			d a l o k e j e	
měry	17.467770554635525	31			m ɪ ʀ ɨ	
wobzamknjenju	2.2539058780174868	4			w o b z a m k nʲ e nʲ u	
saněrowanju	1.1269529390087434	2			s a n ɪ ʀ o w a nʲ u	
stej	325.1259229040225	577			s t e j	s t ɛ j
něhdyšej	22.53905878017487	40			n ɪ h d ɨ ʃ e j	
delnja	107.624005675335	191			d e l nʲ a	
kina	19.72167643265301	35			k i n a	
sćijecy	12.95995879860055	23			s tʃ i j e ts ɨ	
dźělej	42.824211682332255	76			dʒ ɪ l e j	
wjedźe	203.4150054910782	361			wʲ e dʒ e	
titul	32.68163523125356	58			t i t u l	
stanje	17.467770554635525	31			s t a nʲ e	
mały	144.81345266262355	257			m a w ɨ	m a w ɨ
wjelkow	31.554682292244816	56			wʲ e l k o w	
woswjeći	2.2539058780174868	4			w o s wʲ e tʃ i	
róčnicu	1.1269529390087434	2			ʀ ʊ tʃ n i ts u	
prěnjeho	80.01365866962078	142			p ʀ ɪ nʲ e h o	
naspomnjenja	11.269529390087435	20			n a s p o m nʲ e nʲ a	
dźěle	147.6308350101454	262			dʒ ɪ l e	
měšćanskich	26.483394066705472	47			m ɪ ʃ tʃ a n s k i x	
dźělow	78.32322926110767	139			dʒ ɪ l o w	
kotrychž	209.61324665562628	372			k o t ʀ ɨ x ʒ	
słušeja	298.642528837317	530			s w u ʃ e j a	
šěsć	202.28805255206944	359			ʃ ɪ s tʃ	
jadroweho	6.198241164548089	11			j a d ʀ o w e h o	
mjeztym	282.30171122169025	501			mʲ e z t ɨ m	
nich	234.40621131381863	416			n i x	
zagmejnowane	11.269529390087435	20			z a ɡ m e j n o w a n e	
wjeski	268.21479948408097	476			wʲ e s k i	
hłowny	58.03807635895029	103			h w o w n ɨ	
zapis	9.015623512069947	16			z a p i s	
podaćemi	2.2539058780174868	4			p o d a tʃ e m i	
hlej	298.07905236781266	529			h l e j	
lisćina	129.03611151650114	229			l i s tʃ i n a	
budyskich	7.325194103556832	13			b u d ɨ s k i x	
