Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
hatchback	1.5318822693975338	1515	a t t͡ʃ b a k k	a t t͡ʃ β a k k		
ktm	6.946555241426441	6870	k t m	k a t e m		
intercooler	1.3791996141638523	1364	i n t e ɾ k o o l e ɾ	i n t e ɾ k o o l e ɾ		
'marc	1.0748454471086326	1063	' m a ɾ k	m a ɾ k		
'edward	1.3680770366302728	1353	' e d w a ɾ d	e ð w a ɾ ð		
rentistas	1.639063471084754	1621	ɾ e n t i s t a s	r e n t i s t a s		
'martin	1.5278376957489594	1511	' m a ɾ t i n	m a ɾ t i n		
'pe	2.4894350806975103	2462	' p e	p e		
orstom	9.497670070264709	9393	o ɾ s t o m	o ɾ s t o m		
tsv	1.8989273280056558	1878	t s b	t e s β		
'juventus	1.3802107575759959	1365	' x u b e n t u s	x u β e n t u s		
kaiserslautern	2.431799906205326	2405	k a i s e ɾ s l a u t e ɾ n	k a i s e ɾ z l a u t e ɾ n		
languedoc-rosellón	1.2740406993009192	1260	l a n ɡ e d o k - ɾ o s e ʝ o n	l a ŋ ɡ e ð o k ɾ o s e ʎ o n		
ppv	1.5915397307140053	1574	p p b	e p e p β e		
inspectora	1.0728231602843454	1061	i n s p e k t o ɾ a	i n s p e k t o ɾ a		
ctra	2.943438472749981	2911	k t ɾ a	k t ɾ a		
jag	1.1537146332558323	1141	x a ɡ	x a ɣ		
ger-	3.4045198686874563	3367	x e ɾ -	x ɛ ɾ		
vk	1.18404893562014	1171	b k	v e k		
cheltenham	1.2083163775115862	1195	t͡ʃ e l t e n a m	t͡ʃ e l t e n a m		
soundcloud	1.2629181217673398	1249	s o u n d k l o u d	s o u n d k l o u ð		
kubán	2.642117735931192	2613	k u b a n	k u β a n		
rockies	1.05158914862933	1040	ɾ o k k j e s	r o k k j e s		
peduncular	1.5672722888225594	1550	p e d u n k u l a ɾ	p e ð u ŋ k u l a ɾ		p e d u n k u l a ɾ
'pareja	1.435823645243893	1420	' p a ɾ e x a	p a ɾ e x a		
'rodrigo	1.4985145367967954	1482	' ɾ o d ɾ i ɡ o	ɾ o ð ɾ i ɣ o		
sassuolo	1.3094307187259446	1295	s a s s w o l o	s a s s w o l o		
grasshopper	1.304375001665227	1290	ɡ ɾ a s ʃ o p p e ɾ	ɡ ɾ a s s o p p e ɾ		
dunedin	1.0748454471086326	1063	d u n e d i n	d u n e ð i n		
heel	2.719975778666248	2690	e e l	e e l		
'west	1.7361332386505384	1717	' w e s t	w e s t		
bumblebee	1.0091211253192995	998	b u m b l e b e e	b u m b l e β e e		
daleks	1.634007754024036	1616	d a l e k s	d a l e k s		
middlesbrough	2.1365460298593986	2113	m i d d l e s b ɾ o u ɡ	m i ð l e z β ɾ o w		
superstars	1.085968024642212	1074	s u p e ɾ s t a ɾ s	s u p e ɾ s t a ɾ s		
ldu	1.6724312036854923	1654	l d u	e l d u		
pro-wrestling	1.6916429285162204	1673	p ɾ o - w ɾ e s t͡ɬ i n ɡ	p ɾ o w ɾ e s t l i ŋ ɡ		
athletico	1.1698929278501298	1157	a t l e t i k o	a t l e t i k o		
'entrenador	5.223566867133769	5166	' e n t ɾ e n a d o ɾ	e n t ɾ e n a ð o ɾ		
nhc	1.078890020757207	1067	n k	ɲ t͡s		
mejorposición	6.335824620491714	6266	m e x o ɾ p o s i s i o n	m e x o ɾ p o s i s j o n		
solifugae	1.1355140518372477	1123	s o l i f u ɡ a e	s o l i f u ɣ a e		
prema	1.4469462227774725	1431	p ɾ e m a	p ɾ e m a		
rsm	1.3154975791988062	1301	ɾ s m	e r e s m		
illustrée	1.2538178310580474	1240	i ʝ u s t ɾ e e	i ʎ u s t ɾ e e		
specialist	1.220450098457309	1207	s p e s i a l i s t	s p e s j a l i s t		
sju	1.299319284604509	1285	s x u	s x u		
kofu	1.23763953646375	1224	k o f u	k o f u		
stryker	1.2093275209237297	1196	s t ɾ i k e ɾ	s t ɾ i k e ɾ		
rani	1.0273217067378841	1016	ɾ a n i	r a n i		
panchayat	1.1648372107894118	1152	p a n t͡ʃ a i a t	p a ɲ t͡ʃ a ʝ a t		
concelho	2.2396826578980447	2215	k o n s e l o	k o n s e l o		
oita	1.37009932345456	1355	o i t a	o i t a		
metropolitanato	1.0121545555557303	1001	m e t ɾ o p o l i t a n a t o	m e t ɾ o p o l i t a n a t o		
tla	3.5774253921640096	3538	t͡ɬ a	t l a		
browns	1.6056957384840156	1588	b ɾ o w n s	b ɾ o w n s		
uach	1.101135175824366	1089	w a t͡ʃ	w a t͡ʃ		
krypton	1.3326870172052472	1318	k ɾ i p t o n	k ɾ i p t o n		
'nominado	1.1193357572429505	1107	' n o m i n a d o	n o m i n a ð o		
'gf	3.5632693843939993	3524	' ɡ f	ɡ ɛ f		
'gc	3.5683251014547173	3529	' ɡ k	ɡ e k		
'racing	3.4904670587196613	3452	' ɾ a s i n ɡ	ɾ a s i ŋ ɡ		
'subcampeón	2.549092542013982	2521	' s u b k a m p e o n	s u β k a m p e o n		
'vélez	1.2022495170387246	1189	' b e l e s	β e l e s		
'manchester	1.9656627932071324	1944	' m a n t͡ʃ e s t e ɾ	m a ɲ t͡ʃ e s t e ɾ		
'borussia	1.249773257409473	1236	' b o ɾ u s s j a	b o ɾ u s s j a		
mondeo	1.003054264846438	992	m o n d e o	m o n d e o		
ala-pívot	3.863578977800645	3821	a l a - p i b o t	a l a p i β o t		
kashiwa	1.6946763587526512	1676	k a ʃ i w a	k a ʃ i w a		
'ganadores	1.0293439935621713	1018	' ɡ a n a d o ɾ e s	ɣ a n a ð o ɾ e s		
calvados	1.9110610489513788	1890	k a l b a d o s	k a l β a ð o s		
miniálbum	1.737144382062682	1718	m i n j a l b u m	m i n j a l β u m		m i n j a l b u m
discogs	4.089063958708665	4044	d i s k o ɡ s	d i s k o ɣ s		
'lucas	1.1557369200801195	1143	' l u k a s	l u k a s		
hawkeye	1.4469462227774725	1431	a w k e i e	h a w k e ʝ e		
tosu	1.3468430249752574	1332	t o s u	t o s u		
communes	3.248803783217344	3213	k o m m u n e s	k o m m u n e s		
'mary	1.6693977734490617	1651	' m a ɾ i	m a ɾ i		
'olimpia	1.7897238394941484	1770	' o l i m p j a	o l i m p j a		
maegashira	1.0869791680543557	1075	m a e ɡ a ʃ i ɾ a	m a e ɣ a s i ɾ a		
cesaro	1.4145896335888777	1399	s e s a ɾ o	s e s a ɾ o		
spec	1.2285392457544577	1215	s p e k	s p e k		
aik	1.2093275209237297	1196	a i k	a i k		
ókrug	1.0526002920414737	1041	o k ɾ u ɡ	o k ɾ u ɣ		
mbc	7.957698653570027	7870	m b k	e m b e e k e		
'fk	1.044511144744325	1033	' f k	e f k		
darkseid	1.5490717074039748	1532	d a ɾ k s e i d	d a ɾ k s e i ð		
gallows	1.1466366293708272	1134	ɡ a ʝ o w s	ɡ a ʎ o w s		
'aurora	1.0111434121435867	1000	' a u ɾ o ɾ a	a u ɾ o ɾ a		
hapoel	5.278168611389522	5220	a p o e l	a p o e l		
'bruno	1.2052829472751554	1192	' b ɾ u n o	b ɾ u n o		
stewie	1.4964922499725082	1480	s t e w j e	s t e w j e		
bunko	1.299319284604509	1285	b u n k o	b u ŋ k o		
hitparade	1.5703057190589902	1553	ʝ t p a ɾ a d e	i t͡p a ɾ a ð e		
'athletic	1.0161991292043047	1005	' a t l e t i k	a t l e t i k		
honvéd	1.0212548462650226	1010	o n b e d	o m b e ð		
rojiblanco	1.3741438971031343	1359	ɾ o x i b l a n k o	r o x i β l a ŋ k o		
'participaciones	1.2315726759908885	1218	' p a ɾ t i s i p a s i o n e s	p a ɾ t i s i p a s j o n e s		
'peñarol	2.9636613409928527	2931	' p e ɲ a ɾ o l	p e ɲ a ɾ o l		
paseriforme	6.47839584160396	6407	p a s e ɾ i f o ɾ m e	p a s e ɾ i f o ɾ m e		p a s e ɾ i f o ɾ m e
antlers	2.250805235431624	2226	a n t͡ɬ e ɾ s	a n t l e ɾ s		
desportivo	1.6016511648354412	1584	d e s p o ɾ t i b o	d e s p o ɾ t i β o		
sassari	1.1092243231215146	1097	s a s s a ɾ i	s a s s a ɾ i		
heemstra	9.625074140194801	9519	e e m s t ɾ a	e e m s t ɾ a		
araneae	1.7310775215898204	1712	a ɾ a n e a e	a ɾ a n e a e		
pseudoscorpionida	2.211370642358024	2187	p s e u d o s k o ɾ p j o n i d a	p s e u ð o s k o ɾ p j o n i ð a		
nür	1.0364219974471764	1025	n ü ɾ	n u ɾ		
gbr	7.417748071485351	7336	ɡ b ɾ	ɡ ə b ə ɾ		
bhr	1.6815314943947846	1663	b ɾ	b ɾ		
chn	1.4782916685539238	1462	t͡ʃ n	t͡ʃ e n		
oreca	1.5834505834168566	1566	o ɾ e k a	o ɾ e k a		
tervuren	9.59372869441835	9488	t e ɾ b u ɾ e n	t e ɾ β u ɾ e n		
'julián	1.1102354665336582	1098	' x u l j a n	x u l j a n		
macará	3.2670043646359286	3231	m a k a ɾ a	m a k a ɾ a		
reysol	1.5500828508161184	1533	ɾ e i s o l	r e ʝ s o l		
'astragalus	1.2093275209237297	1196	' a s t ɾ a ɡ a l u s	a s t ɾ a ɣ a l u s		
guasave	1.1527034898436888	1140	ɡ w a s a b e	ɡ w a s a β e		
vegalta	1.008109981907156	997	b e ɡ a l t a	b e ɣ a l t a		
musser	1.0697897300479147	1058	m u s s e ɾ	m u s s e ɾ		
precinct	1.101135175824366	1089	p ɾ e s i n k t	p ɾ e s i n k t		
rampla	2.737165216672689	2707	ɾ a m p l a	r a m p l a		
dsq	2.767499519036997	2737	d s k	d e s k		
mnz	1.5976065911868669	1580	m n s	e m n s		
fuj	1.1850600790322836	1172	f u x	f u x		
spvgg	1.0313662803864585	1020	s p b ɡ ɡ	e s p e β ɣ e ɣ e		
'universitario	2.078910855367214	2056	' u n i b e ɾ s i t a ɾ j o	u n i β e ɾ s i t a ɾ j o		
'electo	1.0455222881564685	1034	' e l e k t o	e l e k t o		
lannister	1.1436031991343965	1131	l a n n i s t e ɾ	l a n n i s t e ɾ		
'episodio	1.0829345944057813	1071	' e p i s o d j o	e p i s o ð j o		
watford	2.306418123099521	2281	w a t f o ɾ d	w a t f o ɾ ð		
quarterback	1.8888158938842199	1868	k a ɾ t e ɾ b a k k	k w a ɾ t e ɾ β a k k		k w a ɾ t e ɾ b a k
hibernian	1.0384442842714634	1027	ʝ b e ɾ n j a n	i β e ɾ n j a n		
oberliga	1.3640324629816984	1349	o b e ɾ l i ɡ a	o β e ɾ l i ɣ a		
hoffenheim	1.6137848857811643	1596	o f f e n e i m	o f f e n e i m		
arminia	1.0657451563993403	1054	a ɾ m i n j a	a ɾ m i n j a		
brightblue	1.2659515520037705	1252	b ɾ i ɡ t b l w e	b ɾ i ɣ t β l w e		
televoto	2.236649227661614	2212	t e l e b o t o	t e l e β o t o		t e l e b o t o
frontale	1.42368992429817	1408	f ɾ o n t a l e	f ɾ o n t a l e		
ventascertificadas	1.056644865690048	1045	b e n t a s s e ɾ t i f i k a d a s	b e n t a s s e ɾ t i f i k a ð a s		
yaris	1.6289520369633181	1611	i a ɾ i s	ʝ a ɾ i s		
takeover	1.3660547498059856	1351	t a k e o b e ɾ	t a k e o β e ɾ		
thanos	2.876703007548504	2845	t a n o s	t a n o s		
cze	2.405510177489593	2379	k s e	k s e		
rsr	1.125402617715812	1113	ɾ s ɾ	e r e s e r		
promusicae	3.4601327563553537	3422	p ɾ o m u s i k a e	p ɾ o m u s i k a e		
naranjeros	1.1092243231215146	1097	n a ɾ a n x e ɾ o s	n a ɾ a ŋ x e ɾ o s		
volum	1.1243914743036685	1112	b o l u m	b o l u m		
eure	3.633038279831907	3593	e u ɾ e	e u ɾ e		
eqs	1.1456254859586836	1133	e k s	e k s		
nomenclator	3.1830794614280107	3148	n o m e n k l a t o ɾ	n o m e n k l a t o ɾ		
zoologicus	2.825134693529181	2794	s o o l o x i k u s	s o o l o x i k u s		
kree	1.616818316017595	1599	k ɾ e e	k ɾ e e		
skrull	1.4206564940617392	1405	s k ɾ u ʝ	s k ɾ u ʎ		
touma	1.64917490520619	1631	t o u m a	t o u m a		
cypriniformes	3.7462863419919885	3705	k i p ɾ i n i f o ɾ m e s	s i p ɾ i n i f o ɾ m e s		
zemo	1.2275281023423141	1214	s e m o	s e m o		
moyle	17.16618170796167	16977	m o i l e	m o ʝ l e		
jtwc	1.0546225788657608	1043	x t w k	x t u k		
ptos	1.428745641358888	1413	p t o s	p t o s		
'junior	1.3640324629816984	1349	' x u n j o ɾ	x u n j o ɾ		
'millonarios	1.7037766494619435	1685	' m i ʝ o n a ɾ j o s	m i ʎ o n a ɾ j o s		
pakrac	1.085968024642212	1074	p a k ɾ a k	p a k ɾ a k		
prsd	1.178993218559422	1166	p ɾ s d	p ɾ z ð		
burnley	1.8352252930406099	1815	b u ɾ n l e i	b u ɾ n l e j		
interligas	1.030355136974315	1019	i n t e ɾ l i ɡ a s	i n t e ɾ l i ɣ a s		
cnel	1.015187985792161	1004	k n e l	k n e l		
balonmanistas	3.9525595980692803	3909	b a l o n m a n i s t a s	b a l o m m a n i s t a s		
loricariidae	1.0505780052171865	1039	l o ɾ i k a ɾ i i d a e	l o ɾ i k a ɾ i i ð a e		
cambaceres	1.6987209324012256	1680	k a m b a s e ɾ e s	k a m b a s e ɾ e s		
piragüistas	5.241767448552353	5184	p i ɾ a ɡ w i s t a s	p i ɾ a ɣ w i s t a s		
'sportivo	3.2548706436902055	3219	' s p o ɾ t i b o	s p o ɾ t i β o		
rass	1.8190469984463125	1799	ɾ a s s	ɾ a s s		
mapquest	1.8584815915199122	1838	m a p k e s t	m a p k e s t		
'oponentes	1.05158914862933	1040	' o p o n e n t e s	o p o n e n t e s		
'boston	1.714899226995523	1696	' b o s t o n	b o s t o n		
kreidler	2.132501456210824	2109	k ɾ e i d l e ɾ	k ɾ e i ð l e ɾ		
jna	1.825113858919174	1805	x n a	x n a		
swe-	1.704787792874087	1686	s w e -	s w e		
rabobank	1.3518987420359754	1337	ɾ a b o b a n k	ɾ a β o β a ŋ k		
worldteam	2.016219963814312	1994	w o ɾ l d t e a m	w o ɾ l t e a m		
idh-m	1.0050765516707252	994	i d - m	i ð m		
'regional	1.719954944056241	1701	' ɾ e x i o n a l	ɾ e x j o n a l		
heerenveen	2.1264345957379627	2103	e e ɾ e n b e e n	e e ɾ e m b e e n		
'chelsea	1.0040654082585816	993	' t͡ʃ e l s e a	t͡ʃ e l s e a		
'everton	1.4661579476082007	1450	' e b e ɾ t o n	e β e ɾ t o n		
'arsenal	1.5490717074039748	1532	' a ɾ s e n a l	a ɾ s e n a l		
sti	1.0900125982907864	1078	s t i	s t i		
goianiense	1.1729263580865605	1160	ɡ o j a n j e n s e	ɡ o j a n j e n s e		
dnq	14.537208836388345	14377	d n k	d e n k		
gazoo	1.2730295558887756	1259	ɡ a s o o	ɣ a s o o		
rookies	1.5622165717618415	1545	ɾ o o k j e s	ɾ o o k j e s		
organismocertificador	2.6481845964040533	2619	o ɾ ɡ a n i s m o s e ɾ t i f i k a d o ɾ	o ɾ ɣ a n i z m o s e ɾ t i f i k a ð o ɾ		
'entrenadores	1.976785370740712	1955	' e n t ɾ e n a d o ɾ e s	e n t ɾ e n a ð o ɾ e s		
vipers	1.0364219974471764	1025	b i p e ɾ s	b i p e ɾ s		
'team	1.9049941884785173	1884	' t e a m	t e a m		
'sport	2.5147136660011	2487	' s p o ɾ t	e s p o ɾ t		
hylidae	1.0890014548786429	1077	i l i d a e	i l i ð a e		
tyrannidae	1.0424888579200378	1031	t i ɾ a n n i d a e	t i ɾ a n n i ð a e		
cantolao	1.42368992429817	1408	k a n t o l a o	k a n t o l a o		
'stade	1.0920348851150736	1080	' s t a d e	s t a ð e		
baskets	1.335720447441678	1321	b a s k e t s	b a s k e t͡s		
jonrón	1.5814282965925694	1564	x o n ɾ o n	x o n r o n		x o n r o n
bateó	2.0394762622936145	2017	b a t e o	b a t e o		
nxt	9.167026174493756	9066	n k s t	e n i k s t e		
exluchadores	1.3518987420359754	1337	e k s l u t͡ʃ a d o ɾ e s	e k s l u t͡ʃ a ð o ɾ e s		
impreza	1.5622165717618415	1545	i m p ɾ e s a	i m p ɾ e s a		
katusha	1.0333885672107457	1022	k a t u ʃ a	k a t u s a		
xbiz	2.3225964176938185	2297	k s b i s	e k s β i s		
'olympique	1.139558625485822	1127	' o l i m p i k e	o l i m p i k e		
bultaco	1.37009932345456	1355	b u l t a k o	b u l t a k o		
kalex	4.647215122211924	4596	k a l e k s	k a l e k s		
copasinternacionales	5.936422972694998	5871	k o p a s i n t e ɾ n a s i o n a l e s	k o p a s i n t e ɾ n a s j o n a l e s		
ceroacero	2.438877910090331	2412	s e ɾ o a s e ɾ o	s e ɾ o a s e ɾ o		
barangayes	1.1739375014987041	1161	b a ɾ a n ɡ a i e s	b a ɾ a ŋ ɡ a ʝ e s		
stardom	1.6673754866247745	1649	s t a ɾ d o m	s t a ɾ ð o m		
megaselia	1.7138880835833794	1695	m e ɡ a s e l j a	m e ɣ a s e l j a		
xeno-canto	2.774577522922002	2744	k s e n o - k a n t o	s e n o k a n t o		
gerret	1.6886094982797897	1670	x e r e t	x e r e t		
itaret	1.3640324629816984	1349	i t a ɾ e t	i t a ɾ e t		
espret	1.3630213195695549	1348	e s p ɾ e t	e s p ɾ e t		
nedret	1.8180358550341689	1798	n e d ɾ e t	n e ð ɾ e t		
fraret	1.8989273280056558	1878	f ɾ a ɾ e t	f ɾ a ɾ e t		
gbrret	1.644119188145472	1626	ɡ b r e t	ɡ β r e t		
negan	1.5136816879789492	1497	n e ɡ a n	n e ɣ a n		
bragantino	1.2386506798758936	1225	b ɾ a ɡ a n t i n o	b ɾ a ɣ a n t i n o		
superboy	2.03543168864504	2013	s u p e ɾ b o i	s u p e ɾ β o j		
sinestro	1.0556337222779044	1044	s i n e s t ɾ o	s i n e s t ɾ o		
urawa	1.8594927349320558	1839	u ɾ a w a	u ɾ a w a		
amprofon	1.9191501962485276	1898	a m p ɾ o f o n	a m p ɾ o f o n		
suplex	1.3488653117995446	1334	s u p l e k s	s u p l e k s		
mahindra	1.485369672438929	1469	m a ʝ n d ɾ a	m a i n d ɾ a		
megatron	1.4550353700746212	1439	m e ɡ a t ɾ o n	m e ɣ a t ɾ o n		
'ret	2.5875159916754384	2559	' ɾ e t	ɾ e t		
esp-	3.092076554335088	3058	e s p -	e s p		
aut-	1.592550874126149	1575	a u t -	a u t		
yug-	1.9970082389835837	1975	i u ɡ -	ʝ u ɣ		
gbr-	1.4348125018317495	1419	ɡ b ɾ -	ɡ ə b i ə r		
ned-	4.156810567322284	4111	n e d -	n e ð		
fra-	2.842324131535622	2811	f ɾ a -	f ɾ a		
cze-	2.363042154179562	2337	k s e -	k s e		
iom-	2.279117250971644	2254	j o m -	i o m		
bel-	2.9292824649799707	2897	b e l -	b ɛ l		
uls-	2.264961243201634	2240	u l s -	u l s		
nat-	3.5845033960490147	3545	n a t -	n a t		
fin-	2.363042154179562	2337	f i n -	f i n		
singstar	1.2194389550451654	1206	s i n ɡ s t a ɾ	s i ŋ ɡ s t a ɾ		
'sporting	2.986917639472155	2954	' s p o ɾ t i n ɡ	s p o ɾ t i ŋ ɡ		
coopsol	1.1486589161951144	1136	k o o p s o l	k o o p s o l		
wrt	2.659307173937633	2630	w ɾ t	w ɾ t		
figueirense	1.101135175824366	1089	f i ɡ e i ɾ e n s e	f i ɣ e i ɾ e n s e		
dnpq	1.0657451563993403	1054	d n p k	d e n p e k o		
calicina	1.599628878011154	1582	k a l i s i n a	k a l i s i n a		
njpw	2.076888568542927	2054	n x p w	ɲ ɯ p u		
bdp	1.225505815518027	1212	b d p	b e ð e p e		
m-sport	1.0070988384950124	996	m - s p o ɾ t	e m e s p o ɾ t		
onthophagus	1.6198517462540258	1602	o n t o p a ɡ w s	o n t o f a ɣ u s		
bgci	1.3994224824067238	1384	b ɡ s i	b ɣ s i		
nightwing	1.1152911835943762	1103	n i ɡ t w i n ɡ	n i ɣ t w i ŋ ɡ		
'colo-colo	1.856459304695625	1836	' k o l o - k o l o	k o l o k o l o		
'ida	1.0920348851150736	1080	' i d a	i ð a		
isnb	9.425878888002515	9322	i s n b	i z m b		
cerambycinae	1.4378459320681802	1422	s e ɾ a m b i s i n a e	s e ɾ a m b i s i n a e		
nonmarine	1.2861744202466423	1272	n o n m a ɾ i n e	n o m m a ɾ i n e		
'aprilia	4.674515994339801	4623	' a p ɾ i l j a	a p ɾ i l j a		
divisie	1.213372094572304	1200	d i b i s j e	d i β i s j e		
breuning	2.590549421911869	2562	b ɾ e u n i n ɡ	b ɾ e u n i ŋ ɡ		
dengeki	1.1628149239651246	1150	d e n x e k i	d e ŋ x e k i		
'defensores	2.480334789988218	2453	' d e f e n s o ɾ e s	ð e f e n s o ɾ e s		
tahuichi	1.719954944056241	1701	t a w i t͡ʃ i	t a w i t͡ʃ i		
guabirá	1.6764757773340666	1658	ɡ w a b i ɾ a	ɡ w a β i ɾ a		
catholic-hierarchy	3.1962243257858773	3161	k a t o l i k - ʝ e ɾ a ɾ t͡ʃ i	k a t o l i k j e ɾ a ɾ t͡ʃ i		
nog	1.2032606604508682	1190	n o ɡ	n o ɣ		
zol	1.55614971128898	1539	s o l	s o l		
araneomorfa	1.5986177345990105	1581	a ɾ a n e o m o ɾ f a	a ɾ a n e o m o ɾ f a		
lmgte	2.9373716122771194	2905	l m ɡ t e	e l m ɡ t e		
spinnin	1.3620101761574113	1347	s p i n n i n	s p i n n i n		
touchdowns	1.6238963199026002	1606	t o u t͡ʃ d o w n s	t o u t͡ʃ ð o w n s		
ñublense	2.663351747586207	2634	ɲ u b l e n s e	ɲ u β l e n s e		ɲ u b l e n s e
carabidae	1.8827490334113584	1862	k a ɾ a b i d a e	k a ɾ a β i ð a e		
sacc	1.2295503891666013	1216	s a k k	s a k k		
distritación	1.0869791680543557	1075	d i s t ɾ i t a s i o n	d i s t ɾ i t a s j o n		
'challenger	3.4338430276396203	3396	' t͡ʃ a ʝ e n x e ɾ	t͡ʃ a ʎ e ŋ x e ɾ		
millwall	1.2244946721058834	1211	m i ʝ w a ʝ	m i ʎ w a ʎ		
s-pulse	1.4247010677103136	1409	s - p u l s e	e s p u l s e		
'pts	4.207367737929464	4161	' p t s	e p t͡s		
ajs	1.3953779087581497	1380	a x s	a x s		
rda-	1.1506812030194016	1138	ɾ d a -	ɾ ð a		
hnk	1.0708008734600583	1059	n k	e n k		
