Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
kısaltmalar	954.6119338829325	39693		k ɯ s a lˠ t m a lˠ a r	@ @ @ @ @ @ @ @ @ @ @	
санын	936.4302237069443	38937		s ɒ n ɯ n	s ɑ n ɤ n	
для	928.1089648168756	38591		d l j ɑ	d l j ɑ	
ярымутравының	927.8925158862091	38582		j ɑ r ɯ m u t r ɑ w ɯ n ɯ ŋ	j ɑ r ɤ m u t r ɑ w ɤ n ɤ ŋ	
төп	925.7039766983587	38491		t œ p	t ø p	
ч	911.3702475119977	37895		ɕ e	ɕ	
гуманитар	911.1056988189608	37884		ʁ u m ɑ n i t ɑ r	ɡ u m ɑ n i t ɑ r	
учеб	903.5540361268177	37570		u ɕ e b	u ɕ e b	
студентов	902.9287392160032	37544		s t u d e n t o w	s t u d e n t o w	
вузов	902.904689334818	37543		w u z o w	w u z o w	
европы	902.5198912358553	37527		e w r o p ɯ	j e w r o p ɤ	
стран	901.75029503793	37495		s t r ɒ n	s t r ɑ n	
владос	900.3073021668198	37435		w lˠ ɒ d o s	w l ɑ d o s	
пономарёва	900.187052760894	37430		p o n o m ɑ r j o w ɑ	p o n o m ɑ r o w ɑ	
марчук	900.1630028797088	37429		m ɒ r ɕ u q	m ɑ r ɕ u k	
родригеса	900.0908532361532	37426		r o d r i ɣ e s ɑ	r o d r i ɡ e s ɑ	
апеннин	891.9138936331956	37086		ɒ p e n n i n	ɑ p e n n i n	
яңа	890.7594993363075	37038		j ɑ ŋ ɑ	j ɑ ŋ ɑ	
минск	883.2559364065346	36726		m i n s k	m i n s k	
крае	881.0673972186842	36635		q r ɒ e	k r ɑ e	
ел	871.2069459327647	36225		e l	j e l	
шулай	871.0626466456537	36219		ʃ u lˠ ɑ j	ʃ u l ɑ j	
төньяк	859.2060552213651	35726		t œ n ʔ j æ k	t ø n ʔ j ɑ k	
да	852.1353901529253	35432		d ɒ	d ɑ	
мексиканың	851.4619934797405	35404		m e k s i q ɑ n ɯ ŋ	m e k s i k ɑ n ɤ ŋ	
рус	849.0089055988532	35302		r u s	r u s	
дип	842.9964353025608	35052		d i p	d i p	
яки	829.1677536210884	34477		j æ k i	j ɑ k i	
әлеге	828.9513046904219	34468		æ l e ɣ e	a l e ɡ e	
наука	828.5905564726444	34453		n ɑ w q ɑ	n ɑ u k ɑ	
составы	818.2731574442066	34024		s o s t ɑ w ɯ	s o s t ɑ w ɤ	
топонимический	817.2630624344295	33982		t o p o n i m i ɕ e s k i j	t o p o n i m i ɕ e s k i j	
өлкәсендә	807.6671598415469	33583		œ l k æ s e n d æ	ø l k a s e n d a	
зур	806.9456634059918	33553		z u r	z u r	
америка	805.0216729111783	33473		ɒ m e r i q ɑ	ɑ m e r i k ɑ	
татар	798.0231574862939	33182		t ɒ t ɒ r	t ɑ t ɑ r	
кече	797.9510078427384	33179		k e ɕ e	k e ɕ e	
муниципалитетлары	797.4219104566647	33157		m u n i t͡s i p ɑ lˠ i t e t lˠ ɑ r ɯ	m u n i @ i p ɑ l i t e t l ɑ r ɤ	
химик	793.501779823482	32994		x i m i k	x i m i k	
бассейн	788.23485584393	32775		b ɒ s s e j n	b ɑ s s e j n	
испания	785.5893689135613	32665		i s p ɑ n i j æ	i s p ɑ n i j ɑ	
кышын	784.69952330971	32628		q ɯ ʃ ɯ n	k ɤ ʃ ɤ n	
stars	768.0089057672024	31934		s t a r s	@ @ @ @ @	
кушма	768.0089057672024	31934		q u ʃ m ɑ	k u ʃ m ɑ	
штатларының	757.7877062635054	31509		ʃ t ɒ t lˠ ɒ r ɯ n ɯ ŋ	ʃ t ɑ t l ɑ r ɤ n ɤ ŋ	
беренче	755.334618382618	31407		b e r e n ɕ e	b e r e n ɕ e	
карый	752.9296302641011	31307		q ɒ r ɯ j	k ɑ r ɤ j	
гминасында	744.1033238691439	30940		ɣ m i n ɑ s ɯ n d ɑ	ɡ m i n ɑ s ɤ n d ɑ	
көне	743.5742264830702	30918		k œ n e	k ø n e	
җирлеккә	726.8595590593774	30223		ʑ i r l e k k æ	ʑ i r l e k k a	
күзәтелә	721.977433178788	30020		k y z æ t e l æ	k y z a t e l a	
континенталь	720.414190901752	29955		q o n t i n e n t ɑ lˠ ʔ	k o n t i n e n t ɑ l ʔ	
институт	714.5219700113854	29710		i n s t i t u t	i n s t i t u t	
иң	712.1169818928685	29610		i ŋ	i ŋ	
гомуми	695.6909130433977	28927		ʁ o m u m i	ɡ o m u m i	
федераль	694.7770175583613	28889		f e d e r ɑ lˠ ʔ	f e d e r ɑ l ʔ	
температура	692.7808774199923	28806		t e m p e r ɑ t u r ɑ	t e m p e r ɑ t u r ɑ	
көнчыгыш	691.7707824102151	28764		k œ n ɕ ɯ ʁ ɯ ʃ	k ø n ɕ ɤ ɡ ɤ ʃ	
аның	689.8467919154016	28684		ɒ n ɯ ŋ	ɑ n ɤ ŋ	
елдан	687.9709011829583	28606		e lˠ d ɑ n	j e l d ɑ n	
түбән	686.2874094999964	28536		t y b æ n	t y b a n	
салкын	681.8141315995549	28350		s ɒ lˠ q ɯ n	s ɑ l k ɤ n	
гуанхуато	677.6294522733355	28176		ʁ u ɑ ŋ x u ɑ t o	ɡ u ɑ n x u ɑ t o	
алматы	676.5953073823732	28133		ɒ lˠ m ɒ t ɯ	ɑ l m ɑ t ɤ	
рф	676.2345591645957	28118		e r e f e	r f	
казан	673.4207230659308	28001		q ɒ z ɒ n	k ɑ z ɑ n	
соңрак	672.6992266303757	27971		s o ŋ r ɑ q	s o ŋ r ɑ k	
муниципалитет	665.6045116807508	27676		m u n i t͡s i p ɑ lˠ i t e t	m u n i @ i p ɑ l i t e t	
кояш	664.4260675026774	27627		q o j ɑ ʃ	k o j ɑ ʃ	
шәһәре	659.4477420973474	27420		ʃ æ h æ r e	ʃ a h a r e	
исә	657.6440010084597	27345		i s æ	i s a	
алмания	632.3916257640317	26295		ɒ lˠ m ɒ n i j æ	ɑ l m ɑ n i j ɑ	
xx	626.4513051112948	26048		i k s ɛ k s	@ @	
сайты	617.9616970529299	25695		s ɒ j t ɯ	s ɑ j t ɤ	
өйрәнү	613.9453668950067	25528		œ j r æ n y	ø j r a n y	
соң	610.9391317468604	25403		s o ŋ	s o ŋ	
екатеринбург	608.3657944600474	25296		e q ɑ t e r i n b u r ʁ	j e k ɑ t e r i n b u r ɡ	
елгасы	608.0531460046401	25283		e lˠ ʁ ɑ s ɯ	j e l ɡ ɑ s ɤ	
ран	607.4037992126406	25256		r ɒ n	r ɑ n	
милли	605.0228609753087	25157		m i l l i	m i l l i	
озынлыгы	603.7001175101244	25102		o z ɯ n lˠ ɯ ʁ ɯ	o z ɤ n l ɤ ɡ ɤ	
акад	602.3773740449401	25047		ɒ q ɒ d	ɑ k ɑ d	
округында	602.0166258271626	25032		o q r u ʁ ɯ n d ɑ	o k r u ɡ ɤ n d ɑ	
буларак	600.1407350947194	24954		b u lˠ ɑ r ɑ q	b u l ɑ r ɑ k	
моск	597.4711982831656	24843		m o s q	m o s k	
динамикасы	597.1344999465732	24829		d i n ɑ m i q ɑ s ɯ	d i n ɑ m i k ɑ s ɤ	
тәшкил	596.6535023228698	24809		t æ ʃ k i l	t a ʃ k i l	
современных	596.533252916944	24804		s o w r e m e n n ɯ x	s o w r e m e n n ɤ x	
географии	596.1003550556109	24786		ɣ e o ʁ r ɑ f i j	ɡ e o ɡ r ɑ f i i	
названий	595.9079560061296	24778		n ɒ z w ɒ n i j	n ɑ z w ɑ n i j	
о-во	595.8598562437592	24776		o w o	o w o	
географических	595.8358063625741	24775		ɣ e o ʁ r ɑ f i ɕ e s k i x	ɡ e o ɡ r ɑ f i ɕ e s k i x	
геогр	595.5953075507224	24765		ɣ e o ʁ r	ɡ e o ɡ r	
у-фактория	595.547207788352	24763		u f ɑ q t o r i j æ	u f ɑ k t o r i j ɑ	
котлякова	595.4269583824262	24758		q o t lˠ j ɑ q o w ɑ	k o t l j ɑ k o w ɑ	
министрлыгы	594.9219108775376	24737		m i n i s t r lˠ ɯ ʁ ɯ	m i n i s t r l ɤ ɡ ɤ	
күләме	593.1903194322053	24665		k y l æ m e	k y l a m e	
җәен	592.997920382724	24657		ʑ eː n	ʑ a e n	
штаты	591.7954263234656	24607		ʃ t ɒ t ɯ	ʃ t ɑ t ɤ	
башка	591.7473265610952	24605		b ɒ ʃ q ɒ	b ɑ ʃ k ɑ	
университет	591.6270771551693	24600		y n i w e r s i t e t	u n i w e r s i t e t	
һава	590.015735115763	24533		h ɑ w ɑ	h ɑ w ɑ	
табигать	589.4625878485041	24510		t ɒ b i ʁ ɑ t ʔ	t ɑ b i ɡ ɑ t ʔ	
башлый	587.730996403172	24438		b ɒ ʃ lˠ ɯ j	b ɑ ʃ l ɤ j	
төшә	582.2476234929533	24210		t œ ʃ æ	t ø ʃ a	
арасындагы	581.2856282455465	24170		ɒ r ɒ s ɯ n d ɑ ʁ ɯ	ɑ r ɑ s ɤ n d ɑ ɡ ɤ	
спектраль	576.8364002262902	23985		s p e q t r ɑ lˠ ʔ	s p e k t r ɑ l ʔ	
пекуляр	575.4415071175503	23927		p e q u lˠ j ɑ r	p e k u l j ɑ r	
ачыла	572.8681698307372	23820		ɒ ɕ ɯ lˠ ɑ	ɑ ɕ ɤ l ɑ	
об	570.6555807617016	23728		o b	o b	
халкы	570.150533256813	23707		x ɒ lˠ q ɯ	x ɑ l k ɤ	
государственный	569.9581342073317	23699		ʁ o s u d ɑ r s t w e n n ɯ j	ɡ o s u d ɑ r s t w e n n ɤ j	
беларусия	569.6935855142948	23688		b e lˠ ɑ r u s i j æ	b e l ɑ r u s i j ɑ	
алып	567.5531460888147	23599		ɒ lˠ ɯ p	ɑ l ɤ p	
экология	567.3607470393333	23591		e q o lˠ o ʁ i j æ	e k o l o ɡ i j ɑ	
агентлыгы	566.2785023860007	23546		ɒ ʁ e n t lˠ ɯ ʁ ɯ	ɑ ɡ e n t l ɤ ɡ ɤ	
краткий	564.8355095148905	23486		q r ɒ t q i j	k r ɑ t k i j	
век	563.9697137922244	23450		w e k	w e k	
белоруссиянең	562.5026710399292	23389		b e lˠ o r u s s i j æ n e ŋ	b e l o r u s s i j ɑ n e ŋ	
ресурслары	561.9735736538554	23367		r e s u r s lˠ ɑ r ɯ	r e s u r s l ɑ r ɤ	
белоруссии	561.1799275747449	23334		b e lˠ o r u s s i j	b e l o r u s s i i	
чыгарылышы	561.1799275747449	23334		ɕ ɯ ʁ ɑ r ɯ lˠ ɯ ʃ ɯ	ɕ ɤ ɡ ɑ r ɤ l ɤ ʃ ɤ	
белорусский	560.9394287628932	23324		b e lˠ o r u s s q i j	b e l o r u s s k i j	
жучкевич	560.7710795945969	23317		ʒ u ɕ q e w i ɕ	ʒ u ɕ k e w i ɕ	
реестры	560.0495831590418	23287		r e e s t r ɯ	r e e s t r ɤ	
биләмәләрендә	559.929333753116	23282		b i l æ m æ l æ r e n d æ	b i l a m a l a r e n d a	
ресурсларының	559.0635380304499	23246		r e s u r s lˠ ɑ r ɯ n ɯ ŋ	r e s u r s l ɑ r ɤ n ɤ ŋ	
объектының	558.8711389809686	23238		o b ʔ e q t ɯ n ɯ ŋ	o b ʔ e k t ɤ n ɤ ŋ	
реестрында	558.8711389809686	23238		r e e s t r ɯ n d ɑ	r e e s t r ɤ n d ɑ	
гидрологик	557.5964952781545	23185		ɣ i d r o lˠ o ʁ i k	ɡ i d r o l o ɡ i k	
департаменты	548.2170416159385	22795		d e p ɑ r t ɑ m e n t ɯ	d e p ɑ r t ɑ m e n t ɤ	
нигезләнгән	547.8081936357905	22778		n i ɣ e z l æ ŋ ɣ æ n	n i ɡ e z l a n ɡ a n	
элек	547.3512458932723	22759		e l e k	e l e k	
атамасы	541.6033242900169	22520		ɒ t ɒ m ɑ s ɯ	ɑ t ɑ m ɑ s ɤ	
составында	541.1463765474987	22501		s o s t ɑ w ɯ n d ɑ	s o s t ɑ w ɤ n d ɑ	
татарстан	539.9438824882402	22451		t ɒ t ɒ r s t ɑ n	t ɑ t ɑ r s t ɑ n	
территориясеннән	539.9438824882402	22451		t e r r i t o r i j æ s e n n æ n	t e r r i t o r i j ɑ s e n n a n	
төньяк-көнчыгыш	538.6692387854262	22398		t œ n ʔ j æ k k œ n ɕ ɯ ʁ ɯ ʃ	t ø n ʔ j ɑ k k ø n ɕ ɤ ɡ ɤ ʃ	
года	536.8895475777236	22324		ʁ o d ɑ	ɡ o d ɑ	
мәхәллә	533.6668634989109	22190		m æ x æ l l æ	m a x a l l a	
чехия	532.7529680138745	22152		ɕ e x i j æ	ɕ e x i j ɑ	
дә	532.3922197960969	22137		d æ	d a	
герреро	521.184975163808	21671		ɣ e r r e r o	ɡ e r r e r o	
булмаган	520.5115784906232	21643		b u lˠ m ɑ ʁ ɑ n	b u l m ɑ ɡ ɑ n	
саналган	516.2066497584779	21464		s ɒ n ɒ lˠ ʁ ɑ n	s ɑ n ɑ l ɡ ɑ n	
вакытлыча	516.1825998772927	21463		w ɒ q ɯ t lˠ ɯ ɕ ɑ	w ɑ k ɤ t l ɤ ɕ ɑ	
ала	515.942101065441	21453		ɒ lˠ ɒ	ɑ l ɑ	
society	513.945960927072	21370		s o s j ɛ t i	@ @ @ @ @ @ @	
марс	513.7535618775905	21362		m ɒ r s	m ɑ r s	
ия	511.9498207887029	21287		i j æ	i j ɑ	
системасының	511.66122221448086	21275		s i s t e m ɑ s ɯ n ɯ ŋ	s i s t e m ɑ s ɤ n ɤ ŋ	
vol	510.84352625418506	21241		v ɔ l	@ @ @	
урыны	510.6511272047037	21233		u r ɯ n ɯ	u r ɤ n ɤ	
баштан	509.9296307691486	21203		b ɒ ʃ t ɒ n	b ɑ ʃ t ɑ n	
